"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.2736e-11,-2.9487e-07,0.081425,-0.00091864,3.9688e-08,2.8872e-10,1.5632e-07,0.0060093,-800.09,4.8285e-10,4.4808e-05,-0.0050704,0.00080809,41.253,1.4967e-06,-9.7034e-06,8.2067e-06,-1.5841e-10,0.64642,-6.2359e-13,800.09,0,0,0,1,0.00032089,0,0.00032089,0.01024
-1.2674e-11,-2.9246e-07,0.081106,-0.00090994,3.9443e-08,2.8951e-10,1.564e-07,0.0059897,-802.25,4.8045e-10,4.4561e-05,-0.0050609,0.0008069,41.253,1.4795e-06,-9.658e-06,8.1785e-06,-1.5803e-10,0.64722,-6.2137e-13,802.25,0,0,0,1,0.00032129,0,0.00032129,0.01024
-1.2611e-11,-2.9004e-07,0.080787,-0.00090125,3.9198e-08,2.903e-10,1.5647e-07,0.00597,-804.41,4.7805e-10,4.4315e-05,-0.0050514,0.00080572,41.253,1.4624e-06,-9.6126e-06,8.1502e-06,-1.5766e-10,0.64803,-6.1915e-13,804.41,0,0,0,1,0.00032169,0,0.00032169,0.01024
-1.2549e-11,-2.8763e-07,0.080469,-0.00089255,3.8954e-08,2.9109e-10,1.5654e-07,0.0059503,-806.57,4.7565e-10,4.4069e-05,-0.0050419,0.00080453,41.253,1.4453e-06,-9.5673e-06,8.122e-06,-1.5729e-10,0.64883,-6.1692e-13,806.57,0,0,0,1,0.00032209,0,0.00032209,0.01024
-1.2486e-11,-2.8524e-07,0.080147,-0.00088401,3.871e-08,2.919e-10,1.5661e-07,0.0059306,-808.75,4.7324e-10,4.3822e-05,-0.0050321,0.00080335,41.253,1.4287e-06,-9.5222e-06,8.0936e-06,-1.5692e-10,0.64964,-6.1473e-13,808.75,0,0,0,1,0.00032249,0,0.00032249,0.01024
-1.2423e-11,-2.829e-07,0.07982,-0.00087577,3.8471e-08,2.9275e-10,1.5668e-07,0.005911,-810.94,4.7082e-10,4.3573e-05,-0.0050216,0.0008022,41.253,1.413e-06,-9.4779e-06,8.0648e-06,-1.5656e-10,0.65045,-6.126e-13,810.94,0,0,0,1,0.00032289,0,0.00032289,0.01024
-1.2361e-11,-2.8057e-07,0.079493,-0.00086752,3.8231e-08,2.9359e-10,1.5675e-07,0.0058913,-813.13,4.684e-10,4.3325e-05,-0.0050112,0.00080104,41.253,1.3974e-06,-9.4335e-06,8.0361e-06,-1.562e-10,0.65125,-6.1047e-13,813.13,0,0,0,1,0.00032329,0,0.00032329,0.01024
-1.2298e-11,-2.7823e-07,0.079165,-0.00085927,3.7991e-08,2.9443e-10,1.5682e-07,0.0058717,-815.33,4.6599e-10,4.3077e-05,-0.0050007,0.00079989,41.253,1.3818e-06,-9.3892e-06,8.0074e-06,-1.5584e-10,0.65206,-6.0833e-13,815.33,0,0,0,1,0.00032369,0,0.00032369,0.01024
-1.2235e-11,-2.7589e-07,0.078838,-0.00085103,3.7751e-08,2.9528e-10,1.5689e-07,0.005852,-817.52,4.6357e-10,4.2829e-05,-0.0049902,0.00079873,41.253,1.3661e-06,-9.3448e-06,7.9787e-06,-1.5548e-10,0.65286,-6.062e-13,817.52,0,0,0,1,0.00032409,0,0.00032409,0.01024
-1.2172e-11,-2.7356e-07,0.078511,-0.00084278,3.7511e-08,2.9612e-10,1.5696e-07,0.0058324,-819.71,4.6115e-10,4.2581e-05,-0.0049798,0.00079758,41.253,1.3505e-06,-9.3004e-06,7.9499e-06,-1.5512e-10,0.65367,-6.0407e-13,819.71,0,0,0,1,0.00032449,0,0.00032449,0.01024
-1.211e-11,-2.7122e-07,0.078184,-0.00083454,3.7271e-08,2.9697e-10,1.5703e-07,0.0058127,-821.91,4.5873e-10,4.2333e-05,-0.0049693,0.00079642,41.253,1.3349e-06,-9.2561e-06,7.9212e-06,-1.5475e-10,0.65447,-6.0194e-13,821.91,0,0,0,1,0.00032489,0,0.00032489,0.01024
-1.2047e-11,-2.6888e-07,0.077856,-0.00082629,3.7031e-08,2.9781e-10,1.571e-07,0.0057931,-824.1,4.5631e-10,4.2085e-05,-0.0049589,0.00079527,41.253,1.3192e-06,-9.2117e-06,7.8925e-06,-1.5439e-10,0.65528,-5.998e-13,824.1,0,0,0,1,0.00032529,0,0.00032529,0.01024
-1.1984e-11,-2.6655e-07,0.077529,-0.00081804,3.6792e-08,2.9866e-10,1.5717e-07,0.0057735,-826.29,4.539e-10,4.1837e-05,-0.0049484,0.00079411,41.253,1.3036e-06,-9.1674e-06,7.8638e-06,-1.5403e-10,0.65608,-5.9767e-13,826.29,0,0,0,1,0.00032569,0,0.00032569,0.01024
-1.1921e-11,-2.6421e-07,0.077202,-0.0008098,3.6552e-08,2.995e-10,1.5724e-07,0.0057538,-828.49,4.5148e-10,4.1588e-05,-0.0049379,0.00079296,41.253,1.288e-06,-9.123e-06,7.835e-06,-1.5367e-10,0.65689,-5.9554e-13,828.49,0,0,0,1,0.00032609,0,0.00032609,0.01024
-1.1859e-11,-2.6192e-07,0.076869,-0.00080183,3.6315e-08,3.0039e-10,1.5731e-07,0.005733,-830.7,4.4906e-10,4.13e-05,-0.0049269,0.00079182,41.253,1.2726e-06,-9.078e-06,7.8054e-06,-1.5332e-10,0.65769,-5.9348e-13,830.7,0,0,0,1,0.00032649,0,0.00032649,0.01024
-1.1796e-11,-2.5966e-07,0.076533,-0.000794,3.608e-08,3.0131e-10,1.5737e-07,0.0057115,-832.92,4.4665e-10,4.0971e-05,-0.0049156,0.00079069,41.253,1.2573e-06,-9.0327e-06,7.7754e-06,-1.5297e-10,0.6585,-5.9146e-13,832.92,0,0,0,1,0.00032689,0,0.00032689,0.01024
-1.1733e-11,-2.574e-07,0.076198,-0.00078618,3.5845e-08,3.0222e-10,1.5744e-07,0.00569,-835.15,4.4423e-10,4.0642e-05,-0.0049042,0.00078957,41.253,1.2421e-06,-8.9874e-06,7.7453e-06,-1.5262e-10,0.6593,-5.8944e-13,835.15,0,0,0,1,0.00032729,0,0.00032729,0.01024
-1.167e-11,-2.5514e-07,0.075862,-0.00077835,3.561e-08,3.0314e-10,1.5751e-07,0.0056686,-837.37,4.4181e-10,4.0313e-05,-0.0048929,0.00078844,41.253,1.2268e-06,-8.9421e-06,7.7153e-06,-1.5227e-10,0.66011,-5.8743e-13,837.37,0,0,0,1,0.00032769,0,0.00032769,0.01024
-1.1607e-11,-2.5288e-07,0.075526,-0.00077052,3.5375e-08,3.0406e-10,1.5757e-07,0.0056471,-839.59,4.394e-10,3.9983e-05,-0.0048815,0.00078732,41.253,1.2116e-06,-8.8968e-06,7.6852e-06,-1.5192e-10,0.66091,-5.8541e-13,839.59,0,0,0,1,0.00032809,0,0.00032809,0.01024
-1.1544e-11,-2.5062e-07,0.075191,-0.0007627,3.514e-08,3.0497e-10,1.5764e-07,0.0056257,-841.82,4.3698e-10,3.9654e-05,-0.0048702,0.00078619,41.253,1.1963e-06,-8.8515e-06,7.6552e-06,-1.5157e-10,0.66172,-5.8339e-13,841.82,0,0,0,1,0.00032849,0,0.00032849,0.01024
-1.1481e-11,-2.4836e-07,0.074855,-0.00075487,3.4905e-08,3.0589e-10,1.5771e-07,0.0056042,-844.04,4.3457e-10,3.9325e-05,-0.0048589,0.00078506,41.253,1.181e-06,-8.8062e-06,7.6252e-06,-1.5122e-10,0.66252,-5.8137e-13,844.04,0,0,0,1,0.00032889,0,0.00032889,0.01024
-1.1418e-11,-2.461e-07,0.074519,-0.00074705,3.4669e-08,3.068e-10,1.5777e-07,0.0055828,-846.26,4.3215e-10,3.8995e-05,-0.0048475,0.00078394,41.253,1.1658e-06,-8.7609e-06,7.5951e-06,-1.5087e-10,0.66333,-5.7935e-13,846.26,0,0,0,1,0.00032929,0,0.00032929,0.01024
-1.1354e-11,-2.4384e-07,0.074184,-0.00073922,3.4434e-08,3.0772e-10,1.5784e-07,0.0055613,-848.49,4.2974e-10,3.8666e-05,-0.0048362,0.00078281,41.253,1.1505e-06,-8.7156e-06,7.5651e-06,-1.5052e-10,0.66414,-5.7733e-13,848.49,0,0,0,1,0.00032969,0,0.00032969,0.01024
-1.1291e-11,-2.416e-07,0.073846,-0.0007315,3.42e-08,3.0862e-10,1.579e-07,0.0055407,-850.72,4.2732e-10,3.8333e-05,-0.0048246,0.00078169,41.253,1.136e-06,-8.6714e-06,7.5354e-06,-1.5017e-10,0.66494,-5.7532e-13,850.72,0,0,0,1,0.00033009,0,0.00033009,0.01024
-1.1228e-11,-2.3942e-07,0.073502,-0.00072411,3.397e-08,3.0951e-10,1.5797e-07,0.0055226,-852.97,4.2491e-10,3.7991e-05,-0.0048124,0.00078059,41.253,1.1238e-06,-8.6305e-06,7.5067e-06,-1.4983e-10,0.66575,-5.7333e-13,852.97,0,0,0,1,0.00033049,0,0.00033049,0.01024
-1.1165e-11,-2.3725e-07,0.073158,-0.00071672,3.3739e-08,3.1039e-10,1.5803e-07,0.0055045,-855.23,4.225e-10,3.7648e-05,-0.0048003,0.00077949,41.253,1.1115e-06,-8.5896e-06,7.4781e-06,-1.4949e-10,0.66655,-5.7134e-13,855.23,0,0,0,1,0.00033088,0,0.00033088,0.01024
-1.1102e-11,-2.3508e-07,0.072814,-0.00070933,3.3509e-08,3.1127e-10,1.581e-07,0.0054865,-857.48,4.2009e-10,3.7305e-05,-0.0047881,0.00077839,41.253,1.0992e-06,-8.5486e-06,7.4494e-06,-1.4915e-10,0.66736,-5.6935e-13,857.48,0,0,0,1,0.00033128,0,0.00033128,0.01024
-1.1038e-11,-2.329e-07,0.07247,-0.00070194,3.3278e-08,3.1215e-10,1.5816e-07,0.0054684,-859.73,4.1768e-10,3.6963e-05,-0.0047759,0.00077729,41.253,1.087e-06,-8.5077e-06,7.4207e-06,-1.4881e-10,0.66816,-5.6736e-13,859.73,0,0,0,1,0.00033168,0,0.00033168,0.01024
-1.0975e-11,-2.3073e-07,0.072126,-0.00069454,3.3048e-08,3.1303e-10,1.5822e-07,0.0054503,-861.98,4.1527e-10,3.662e-05,-0.0047637,0.0007762,41.253,1.0747e-06,-8.4668e-06,7.3921e-06,-1.4847e-10,0.66897,-5.6538e-13,861.98,0,0,0,1,0.00033208,0,0.00033208,0.01024
-1.0912e-11,-2.2855e-07,0.071782,-0.00068715,3.2817e-08,3.1391e-10,1.5829e-07,0.0054322,-864.24,4.1286e-10,3.6277e-05,-0.0047515,0.0007751,41.253,1.0625e-06,-8.4259e-06,7.3634e-06,-1.4813e-10,0.66977,-5.6339e-13,864.24,0,0,0,1,0.00033248,0,0.00033248,0.01024
-1.0849e-11,-2.2638e-07,0.071438,-0.00067976,3.2587e-08,3.1479e-10,1.5835e-07,0.0054142,-866.49,4.1045e-10,3.5935e-05,-0.0047393,0.000774,41.253,1.0502e-06,-8.385e-06,7.3348e-06,-1.4779e-10,0.67058,-5.614e-13,866.49,0,0,0,1,0.00033288,0,0.00033288,0.01024
-1.0785e-11,-2.242e-07,0.071094,-0.00067237,3.2356e-08,3.1567e-10,1.5842e-07,0.0053961,-868.74,4.0805e-10,3.5592e-05,-0.0047271,0.0007729,41.253,1.0379e-06,-8.344e-06,7.3061e-06,-1.4745e-10,0.67138,-5.5941e-13,868.74,0,0,0,1,0.00033328,0,0.00033328,0.01024
-1.0722e-11,-2.2203e-07,0.070749,-0.00066501,3.2126e-08,3.1655e-10,1.5848e-07,0.0053788,-871,4.0564e-10,3.5246e-05,-0.0047149,0.0007718,41.253,1.0262e-06,-8.304e-06,7.2778e-06,-1.4711e-10,0.67219,-5.5742e-13,871,0,0,0,1,0.00033368,0,0.00033368,0.01024
-1.0659e-11,-2.1991e-07,0.070397,-0.00065791,3.19e-08,3.1737e-10,1.5854e-07,0.0053675,-873.28,4.0322e-10,3.4874e-05,-0.0047018,0.00077073,41.253,1.0184e-06,-8.2707e-06,7.2523e-06,-1.4678e-10,0.67299,-5.5543e-13,873.28,0,0,0,1,0.00033408,0,0.00033408,0.01024
-1.0595e-11,-2.1778e-07,0.070045,-0.00065082,3.1673e-08,3.1819e-10,1.586e-07,0.0053562,-875.56,4.0081e-10,3.4503e-05,-0.0046888,0.00076966,41.253,1.0107e-06,-8.2375e-06,7.2268e-06,-1.4645e-10,0.6738,-5.5344e-13,875.56,0,0,0,1,0.00033448,0,0.00033448,0.01024
-1.0532e-11,-2.1565e-07,0.069693,-0.00064372,3.1447e-08,3.1901e-10,1.5866e-07,0.005345,-877.85,3.9839e-10,3.4132e-05,-0.0046758,0.00076858,41.253,1.0029e-06,-8.2043e-06,7.2013e-06,-1.4612e-10,0.6746,-5.5145e-13,877.85,0,0,0,1,0.00033488,0,0.00033488,0.01024
-1.0468e-11,-2.1352e-07,0.069341,-0.00063663,3.1221e-08,3.1983e-10,1.5873e-07,0.0053337,-880.13,3.9598e-10,3.376e-05,-0.0046628,0.00076751,41.253,9.9515e-07,-8.171e-06,7.1759e-06,-1.4579e-10,0.67541,-5.4946e-13,880.13,0,0,0,1,0.00033528,0,0.00033528,0.01024
-1.0405e-11,-2.114e-07,0.068989,-0.00062953,3.0994e-08,3.2065e-10,1.5879e-07,0.0053224,-882.41,3.9357e-10,3.3389e-05,-0.0046497,0.00076643,41.253,9.8739e-07,-8.1378e-06,7.1504e-06,-1.4546e-10,0.67621,-5.4747e-13,882.41,0,0,0,1,0.00033568,0,0.00033568,0.01024
-1.0341e-11,-2.0927e-07,0.068636,-0.00062243,3.0768e-08,3.2148e-10,1.5885e-07,0.0053112,-884.69,3.9115e-10,3.3018e-05,-0.0046367,0.00076536,41.253,9.7963e-07,-8.1045e-06,7.1249e-06,-1.4513e-10,0.67702,-5.4548e-13,884.69,0,0,0,1,0.00033608,0,0.00033608,0.01024
-1.0278e-11,-2.0714e-07,0.068284,-0.00061534,3.0542e-08,3.223e-10,1.5891e-07,0.0052999,-886.97,3.8874e-10,3.2646e-05,-0.0046237,0.00076429,41.253,9.7188e-07,-8.0713e-06,7.0994e-06,-1.448e-10,0.67782,-5.4349e-13,886.97,0,0,0,1,0.00033648,0,0.00033648,0.01024
-1.0214e-11,-2.0501e-07,0.067932,-0.00060824,3.0315e-08,3.2312e-10,1.5897e-07,0.0052886,-889.26,3.8633e-10,3.2275e-05,-0.0046107,0.00076321,41.253,9.6412e-07,-8.038e-06,7.0739e-06,-1.4447e-10,0.67863,-5.415e-13,889.26,0,0,0,1,0.00033688,0,0.00033688,0.01024
-1.0151e-11,-2.0289e-07,0.067578,-0.0006012,3.009e-08,3.2395e-10,1.5903e-07,0.005274,-891.54,3.8391e-10,3.1915e-05,-0.0045975,0.00076215,41.253,9.5484e-07,-8.0015e-06,7.0466e-06,-1.4414e-10,0.67943,-5.3953e-13,891.54,0,0,0,1,0.00033728,0,0.00033728,0.01024
-1.0087e-11,-2.008e-07,0.067218,-0.00059435,2.9868e-08,3.248e-10,1.5909e-07,0.0052469,-893.85,3.815e-10,3.1595e-05,-0.0045836,0.0007611,41.253,9.4006e-07,-7.953e-06,7.0129e-06,-1.4382e-10,0.68024,-5.376e-13,893.85,0,0,0,1,0.00033768,0,0.00033768,0.01024
-1.0024e-11,-1.9871e-07,0.066858,-0.0005875,2.9646e-08,3.2565e-10,1.5915e-07,0.0052199,-896.16,3.7908e-10,3.1276e-05,-0.0045698,0.00076005,41.253,9.2529e-07,-7.9045e-06,6.9792e-06,-1.435e-10,0.68105,-5.3568e-13,896.16,0,0,0,1,0.00033808,0,0.00033808,0.01024
-9.9599e-12,-1.9661e-07,0.066498,-0.00058065,2.9423e-08,3.265e-10,1.5921e-07,0.0051929,-898.47,3.7666e-10,3.0956e-05,-0.004556,0.000759,41.253,9.1051e-07,-7.8561e-06,6.9456e-06,-1.4318e-10,0.68185,-5.3376e-13,898.47,0,0,0,1,0.00033848,0,0.00033848,0.01024
-9.8963e-12,-1.9452e-07,0.066138,-0.0005738,2.9201e-08,3.2735e-10,1.5927e-07,0.0051658,-900.78,3.7424e-10,3.0637e-05,-0.0045421,0.00075795,41.253,8.9573e-07,-7.8076e-06,6.9119e-06,-1.4286e-10,0.68266,-5.3183e-13,900.78,0,0,0,1,0.00033888,0,0.00033888,0.01024
-9.8326e-12,-1.9242e-07,0.065777,-0.00056695,2.8979e-08,3.282e-10,1.5933e-07,0.0051388,-903.09,3.7183e-10,3.0317e-05,-0.0045283,0.0007569,41.253,8.8095e-07,-7.7591e-06,6.8782e-06,-1.4254e-10,0.68346,-5.2991e-13,903.09,0,0,0,1,0.00033928,0,0.00033928,0.01024
-9.7689e-12,-1.9033e-07,0.065417,-0.00056011,2.8757e-08,3.2905e-10,1.5939e-07,0.0051117,-905.4,3.6941e-10,2.9997e-05,-0.0045145,0.00075585,41.253,8.6617e-07,-7.7106e-06,6.8445e-06,-1.4222e-10,0.68427,-5.2799e-13,905.4,0,0,0,1,0.00033968,0,0.00033968,0.01024
-9.7052e-12,-1.8824e-07,0.065057,-0.00055326,2.8534e-08,3.299e-10,1.5945e-07,0.0050847,-907.71,3.6699e-10,2.9678e-05,-0.0045006,0.0007548,41.253,8.514e-07,-7.6622e-06,6.8108e-06,-1.4189e-10,0.68507,-5.2606e-13,907.71,0,0,0,1,0.00034008,0,0.00034008,0.01024
-9.6415e-12,-1.8614e-07,0.064697,-0.00054641,2.8312e-08,3.3075e-10,1.5951e-07,0.0050577,-910.02,3.6457e-10,2.9358e-05,-0.0044868,0.00075375,41.253,8.3662e-07,-7.6137e-06,6.7771e-06,-1.4157e-10,0.68588,-5.2414e-13,910.02,0,0,0,1,0.00034048,0,0.00034048,0.01024
-9.5778e-12,-1.8413e-07,0.064332,-0.00053987,2.8092e-08,3.3165e-10,1.5956e-07,0.0050274,-912.35,3.6216e-10,2.9063e-05,-0.0044726,0.00075271,41.253,8.2087e-07,-7.5625e-06,6.7416e-06,-1.4126e-10,0.68668,-5.2227e-13,912.35,0,0,0,1,0.00034088,0,0.00034088,0.01024
-9.5139e-12,-1.8219e-07,0.063964,-0.0005336,2.7874e-08,3.3257e-10,1.5962e-07,0.0049944,-914.68,3.5974e-10,2.8787e-05,-0.004458,0.00075169,41.253,8.0431e-07,-7.509e-06,6.7047e-06,-1.4094e-10,0.68749,-5.2045e-13,914.68,0,0,0,1,0.00034127,0,0.00034127,0.01024
-9.45e-12,-1.8025e-07,0.063596,-0.00052732,2.7655e-08,3.335e-10,1.5968e-07,0.0049614,-917.02,3.5732e-10,2.8511e-05,-0.0044435,0.00075066,41.253,7.8775e-07,-7.4555e-06,6.6677e-06,-1.4063e-10,0.68829,-5.1863e-13,917.02,0,0,0,1,0.00034167,0,0.00034167,0.01024
-9.3861e-12,-1.7831e-07,0.063228,-0.00052105,2.7437e-08,3.3443e-10,1.5974e-07,0.0049284,-919.36,3.5491e-10,2.8235e-05,-0.0044289,0.00074963,41.253,7.7119e-07,-7.402e-06,6.6308e-06,-1.4032e-10,0.6891,-5.168e-13,919.36,0,0,0,1,0.00034207,0,0.00034207,0.01024
-9.3223e-12,-1.7637e-07,0.06286,-0.00051478,2.7218e-08,3.3536e-10,1.5979e-07,0.0048954,-921.7,3.5249e-10,2.796e-05,-0.0044144,0.00074861,41.253,7.5463e-07,-7.3484e-06,6.5938e-06,-1.4e-10,0.6899,-5.1498e-13,921.7,0,0,0,1,0.00034247,0,0.00034247,0.01024
-9.2584e-12,-1.7442e-07,0.062491,-0.0005085,2.7e-08,3.3629e-10,1.5985e-07,0.0048624,-924.03,3.5007e-10,2.7684e-05,-0.0043999,0.00074758,41.253,7.3808e-07,-7.2949e-06,6.5569e-06,-1.3969e-10,0.69071,-5.1316e-13,924.03,0,0,0,1,0.00034287,0,0.00034287,0.01024
-9.1945e-12,-1.7248e-07,0.062123,-0.00050223,2.6782e-08,3.3721e-10,1.5991e-07,0.0048294,-926.37,3.4765e-10,2.7408e-05,-0.0043853,0.00074655,41.253,7.2152e-07,-7.2414e-06,6.5199e-06,-1.3938e-10,0.69151,-5.1134e-13,926.37,0,0,0,1,0.00034327,0,0.00034327,0.01024
-9.1306e-12,-1.7054e-07,0.061755,-0.00049596,2.6563e-08,3.3814e-10,1.5996e-07,0.0047964,-928.71,3.4524e-10,2.7133e-05,-0.0043708,0.00074553,41.253,7.0496e-07,-7.1879e-06,6.4829e-06,-1.3906e-10,0.69232,-5.0952e-13,928.71,0,0,0,1,0.00034367,0,0.00034367,0.01024
-9.0667e-12,-1.686e-07,0.061386,-0.00048971,2.6345e-08,3.3907e-10,1.6002e-07,0.0047645,-931.05,3.4282e-10,2.6853e-05,-0.0043562,0.0007445,41.253,6.8898e-07,-7.1355e-06,6.4465e-06,-1.3875e-10,0.69312,-5.077e-13,931.05,0,0,0,1,0.00034407,0,0.00034407,0.01024
-9.0027e-12,-1.6674e-07,0.06101,-0.00048377,2.613e-08,3.4001e-10,1.6007e-07,0.0047436,-933.41,3.4039e-10,2.6537e-05,-0.0043409,0.0007435,41.253,6.7947e-07,-7.0949e-06,6.4155e-06,-1.3845e-10,0.69393,-5.0591e-13,933.41,0,0,0,1,0.00034447,0,0.00034447,0.01024
-8.9386e-12,-1.6487e-07,0.060634,-0.00047783,2.5916e-08,3.4096e-10,1.6013e-07,0.0047227,-935.78,3.3796e-10,2.6221e-05,-0.0043256,0.00074249,41.253,6.6995e-07,-7.0544e-06,6.3845e-06,-1.3814e-10,0.69473,-5.0413e-13,935.78,0,0,0,1,0.00034487,0,0.00034487,0.01024
-8.8746e-12,-1.63e-07,0.060258,-0.00047189,2.5701e-08,3.419e-10,1.6018e-07,0.0047018,-938.14,3.3552e-10,2.5905e-05,-0.0043104,0.00074149,41.253,6.6043e-07,-7.0139e-06,6.3534e-06,-1.3784e-10,0.69554,-5.0235e-13,938.14,0,0,0,1,0.00034527,0,0.00034527,0.01024
-8.8105e-12,-1.6113e-07,0.059882,-0.00046595,2.5486e-08,3.4284e-10,1.6024e-07,0.004681,-940.5,3.3309e-10,2.5589e-05,-0.0042951,0.00074048,41.253,6.5091e-07,-6.9733e-06,6.3224e-06,-1.3753e-10,0.69634,-5.0057e-13,940.5,0,0,0,1,0.00034567,0,0.00034567,0.01024
-8.7464e-12,-1.5926e-07,0.059506,-0.00046001,2.5271e-08,3.4378e-10,1.6029e-07,0.0046601,-942.87,3.3066e-10,2.5273e-05,-0.0042798,0.00073948,41.253,6.414e-07,-6.9328e-06,6.2914e-06,-1.3723e-10,0.69715,-4.9878e-13,942.87,0,0,0,1,0.00034607,0,0.00034607,0.01024
-8.6824e-12,-1.5739e-07,0.05913,-0.00045407,2.5057e-08,3.4473e-10,1.6035e-07,0.0046392,-945.23,3.2823e-10,2.4957e-05,-0.0042646,0.00073847,41.253,6.3188e-07,-6.8922e-06,6.2604e-06,-1.3692e-10,0.69795,-4.97e-13,945.23,0,0,0,1,0.00034647,0,0.00034647,0.01024
-8.6183e-12,-1.5552e-07,0.058754,-0.00044813,2.4842e-08,3.4567e-10,1.604e-07,0.0046183,-947.6,3.2579e-10,2.4641e-05,-0.0042493,0.00073747,41.253,6.2236e-07,-6.8517e-06,6.2293e-06,-1.3662e-10,0.69876,-4.9522e-13,947.6,0,0,0,1,0.00034687,0,0.00034687,0.01024
-8.5543e-12,-1.5365e-07,0.058378,-0.00044219,2.4627e-08,3.4661e-10,1.6046e-07,0.0045975,-949.96,3.2336e-10,2.4325e-05,-0.0042341,0.00073646,41.253,6.1285e-07,-6.8112e-06,6.1983e-06,-1.3631e-10,0.69957,-4.9344e-13,949.96,0,0,0,1,0.00034727,0,0.00034727,0.01024
-8.4901e-12,-1.5184e-07,0.057996,-0.00043649,2.4415e-08,3.4748e-10,1.6051e-07,0.0045861,-952.35,3.2092e-10,2.3988e-05,-0.0042182,0.00073547,41.253,6.086e-07,-6.7804e-06,6.1718e-06,-1.3601e-10,0.70037,-4.9163e-13,952.35,0,0,0,1,0.00034767,0,0.00034767,0.01024
-8.4258e-12,-1.5003e-07,0.057612,-0.00043084,2.4204e-08,3.4833e-10,1.6056e-07,0.0045768,-954.74,3.1849e-10,2.3648e-05,-0.0042022,0.00073449,41.253,6.0553e-07,-6.7517e-06,6.1462e-06,-1.3571e-10,0.70118,-4.8981e-13,954.74,0,0,0,1,0.00034807,0,0.00034807,0.01024
-8.3616e-12,-1.4823e-07,0.057229,-0.0004252,2.3993e-08,3.4918e-10,1.6062e-07,0.0045676,-957.13,3.1605e-10,2.3307e-05,-0.0041863,0.0007335,41.253,6.0245e-07,-6.723e-06,6.1206e-06,-1.3542e-10,0.70198,-4.88e-13,957.13,0,0,0,1,0.00034847,0,0.00034847,0.01024
-8.2973e-12,-1.4643e-07,0.056845,-0.00041955,2.3782e-08,3.5004e-10,1.6067e-07,0.0045583,-959.52,3.1361e-10,2.2966e-05,-0.0041703,0.00073252,41.253,5.9938e-07,-6.6944e-06,6.095e-06,-1.3512e-10,0.70279,-4.8618e-13,959.52,0,0,0,1,0.00034887,0,0.00034887,0.01024
-8.2331e-12,-1.4462e-07,0.056461,-0.0004139,2.3571e-08,3.5089e-10,1.6072e-07,0.0045491,-961.91,3.1117e-10,2.2625e-05,-0.0041543,0.00073153,41.253,5.9631e-07,-6.6657e-06,6.0694e-06,-1.3482e-10,0.70359,-4.8437e-13,961.91,0,0,0,1,0.00034927,0,0.00034927,0.01024
-8.1689e-12,-1.4282e-07,0.056077,-0.00040826,2.3359e-08,3.5174e-10,1.6077e-07,0.0045398,-964.3,3.0873e-10,2.2285e-05,-0.0041383,0.00073055,41.253,5.9324e-07,-6.6371e-06,6.0438e-06,-1.3452e-10,0.7044,-4.8255e-13,964.3,0,0,0,1,0.00034967,0,0.00034967,0.01024
-8.1046e-12,-1.4101e-07,0.055694,-0.00040261,2.3148e-08,3.5259e-10,1.6083e-07,0.0045305,-966.69,3.063e-10,2.1944e-05,-0.0041223,0.00072956,41.253,5.9016e-07,-6.6084e-06,6.0182e-06,-1.3423e-10,0.7052,-4.8074e-13,966.69,0,0,0,1,0.00035007,0,0.00035007,0.01024
-8.0404e-12,-1.3921e-07,0.05531,-0.00039697,2.2937e-08,3.5344e-10,1.6088e-07,0.0045213,-969.08,3.0386e-10,2.1603e-05,-0.0041064,0.00072858,41.253,5.8709e-07,-6.5797e-06,5.9926e-06,-1.3393e-10,0.70601,-4.7892e-13,969.08,0,0,0,1,0.00035047,0,0.00035047,0.01024
-7.976e-12,-1.374e-07,0.05492,-0.00039139,2.2728e-08,3.5428e-10,1.6093e-07,0.0045009,-971.49,3.0141e-10,2.1285e-05,-0.0040898,0.00072761,41.253,5.7914e-07,-6.5408e-06,5.9616e-06,-1.3364e-10,0.70681,-4.7712e-13,971.49,0,0,0,1,0.00035087,0,0.00035087,0.01024
-7.9116e-12,-1.356e-07,0.054529,-0.00038584,2.252e-08,3.5512e-10,1.6098e-07,0.0044766,-973.9,2.9897e-10,2.0975e-05,-0.0040731,0.00072664,41.253,5.6944e-07,-6.4981e-06,5.9287e-06,-1.3334e-10,0.70762,-4.7533e-13,973.9,0,0,0,1,0.00035127,0,0.00035127,0.01024
-7.8472e-12,-1.3379e-07,0.054137,-0.00038028,2.2312e-08,3.5596e-10,1.6103e-07,0.0044523,-976.32,2.9652e-10,2.0665e-05,-0.0040564,0.00072568,41.253,5.5974e-07,-6.4555e-06,5.8957e-06,-1.3305e-10,0.70842,-4.7353e-13,976.32,0,0,0,1,0.00035166,0,0.00035166,0.01024
