"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-4.3041e-10,-0.0022871,0.023661,-5.8699,1.1054e-06,2.9989e-09,2.3563e-05,97.781,-1230.9,1.8885e-06,10.548,-91.919,0.00063962,0.48581,0.0075115,-0.12503,0.11752,-1.5773e-08,0.7802,-1.2085e-09,1235.1,0,0,0,0.00057226,0,0.00038936,0.020406
-4.0638e-10,-0.0021796,0.022422,-5.5818,1.0414e-06,3.1237e-09,2.3713e-05,101.01,-1245.9,1.9626e-06,11.197,-95.453,0.00063541,0.47772,0.0070855,-0.12838,0.12129,-1.5725e-08,0.78429,-1.2484e-09,1250.3,0,0,0,0.00057488,0,0.00039019,0.020409
-3.578e-10,-0.0019571,0.019883,-4.9914,9.1303e-07,3.3791e-09,2.3949e-05,107.71,-1273.9,2.0979e-06,12.195,-102.75,0.0006291,0.46163,0.0062681,-0.13553,0.12926,-1.5639e-08,0.79363,-1.3216e-09,1279.2,0,0,0,0.00057997,0,0.00039181,0.020413
-3.5576e-10,-0.0019475,0.019776,-4.966,9.0768e-07,3.3897e-09,2.396e-05,107.99,-1275.1,2.1039e-06,12.249,-103.05,0.00062878,0.46094,0.006232,-0.13581,0.12958,-1.5635e-08,0.79398,-1.3248e-09,1280.5,0,0,0,0.00058019,-9.7004e-23,0.00039188,0.020414
-3.5104e-10,-0.0019246,0.019526,-4.906,8.9532e-07,3.4135e-09,2.3978e-05,108.6,-1277.7,2.1154e-06,12.332,-103.73,0.0006283,0.4593,0.0061528,-0.13648,0.13033,-1.5627e-08,0.79492,-1.3311e-09,1283.1,0,0,0,0.00058068,0,0.00039204,0.020414
-3.0562e-10,-0.0016982,0.017155,-4.3134,7.7666e-07,3.5897e-09,2.4154e-05,112.96,-1304.9,2.199e-06,13.096,-108.64,0.00062579,0.4349,0.0053977,-0.14137,0.13598,-1.5601e-08,0.80834,-1.3783e-09,1310.7,0,0,0,0.00058645,0,0.00039342,0.02042
-2.7782e-10,-0.0015609,0.015672,-3.9567,7.0448e-07,3.7047e-09,2.4218e-05,115.84,-1320.3,2.24e-06,13.251,-111.89,0.00062554,0.41995,0.004949,-0.14493,0.13998,-1.559e-08,0.81761,-1.4035e-09,1326.8,0,0,0,0.0005899,0,0.00039425,0.020423
-2.5521e-10,-0.0014443,0.014472,-3.6547,6.4602e-07,3.7921e-09,2.4283e-05,117.97,-1333.1,2.2749e-06,13.535,-114.31,0.00062502,0.4075,0.0045714,-0.14746,0.14289,-1.5581e-08,0.82472,-1.4242e-09,1339.9,0,0,0,0.00059277,0,0.00039493,0.020426
-2.1695e-10,-0.0012472,0.012395,-3.1477,5.4767e-07,3.9608e-09,2.4361e-05,122.39,-1354.2,2.3301e-06,13.769,-119.26,0.000625,0.38692,0.0039288,-0.15299,0.14906,-1.5568e-08,0.83774,-1.4588e-09,1362.1,0,0,0,0.00059754,2.5622e-21,0.00039606,0.020431
-2.048e-10,-0.0011822,0.011745,-2.9808,5.1645e-07,3.9997e-09,2.4426e-05,123.38,-1364.6,2.3415e-06,13.693,-120.41,0.000625,0.37623,0.0037244,-0.15423,0.15051,-1.5589e-08,0.84433,-1.466e-09,1372.8,0,0,0,0.00059952,2.9833e-21,0.00039637,0.020432
-1.9292e-10,-0.0011197,0.01109,-2.8211,4.8612e-07,4.0594e-09,2.4491e-05,125.02,-1375.2,2.3588e-06,13.661,-122.13,0.000625,0.36625,0.0035529,-0.15624,0.15269,-1.5611e-08,0.85098,-1.4768e-09,1383.9,0,0,0,0.00060141,2.5966e-21,0.00039667,0.020434
-1.5469e-10,-0.00090976,0.0089989,-2.2867,3.888e-07,4.2235e-09,2.4699e-05,129.35,-1408.8,2.405e-06,13.607,-126.85,0.000625,0.33318,0.0029481,-0.1616,0.15865,-1.568e-08,0.872,-1.5058e-09,1418.6,0,0,0,0.00060761,0,0.00039764,0.02044
-1.1385e-10,-0.0006833,0.0066943,-1.714,2.8545e-07,4.4869e-09,2.492e-05,136.7,-1445.1,2.4787e-06,13.982,-134.37,0.000625,0.2999,0.0023995,-0.17062,0.16822,-1.5753e-08,0.89444,-1.552e-09,1456.7,0,0,0,0.00061408,0,0.00039865,0.020447
-1.0404e-10,-0.00063137,0.0061545,-1.5827,2.6062e-07,4.5814e-09,2.5093e-05,139.26,-1463.8,2.5019e-06,14.018,-137.08,0.000625,0.28737,0.00223,-0.17383,0.1716,-1.5846e-08,0.90612,-1.5665e-09,1476,0,0,0,0.00061636,0,0.00039883,0.020449
-8.0739e-11,-0.00049816,0.0048134,-1.2479,2.0196e-07,4.9258e-09,2.554e-05,148.32,-1514.9,2.6015e-06,15.08,-147.1,0.000625,0.26214,0.00155,-0.18541,0.18386,-1.6089e-08,0.93741,-1.629e-09,1528.8,0,0,0,0.00062155,0,0.00039922,0.020454
-5.3408e-11,-0.00034104,0.0032544,-0.85367,1.3328e-07,5.2951e-09,2.6051e-05,158.01,-1572.5,2.7047e-06,16.109,-157.85,0.000625,0.23088,0.00077785,-0.1978,0.19702,-1.6365e-08,0.97277,-1.6937e-09,1588.2,0,0,0,0.00062774,0,0.00039968,0.02046
-4.0781e-11,-0.00026091,0.0024975,-0.76247,1.1796e-07,5.4387e-09,2.6306e-05,161.66,-1599,2.7475e-06,16.589,-162.04,0.000625,0.21727,0.0010981,-0.20437,0.20327,-1.6513e-08,0.99147,-1.7203e-09,1619.6,4.0291e-09,0.025784,-0.24902,0.00063043,0,0.00039988,0.020463
-2.3463e-11,-0.00015253,0.0014692,-0.64232,9.7087e-08,5.699e-09,2.6754e-05,168.15,-1644.8,2.8217e-06,17.469,-169.66,0.000625,0.1288,0.031063,-0.18574,0.15467,-1.6776e-08,1.0274,-1.0245e-09,1672.4,9.5964e-09,0.061411,-0.59311,0.00063728,0,0.00039983,0.02047
-1.2626e-11,-8.6052e-05,0.00080245,-0.47177,6.8755e-08,6.0739e-09,2.734e-05,177.54,-1708.8,2.9348e-06,18.869,-180.65,0.000625,0.10536,0.034773,-0.1938,0.15902,-1.7148e-08,1.0708,-1.0028e-09,1743.1,9.3981e-09,0.060843,-0.5936,0.00064521,0,0.00039979,0.020478
